PT4-M_a	PT1-M_a	PT3-M_a	PT1-U_a	PT2-U_a	PT2-M_a	PT5-M_a	PT4-M	PT1-M	PT3-M	PT1-U	PT2-U	PT2-M	PT5-M	TCp2-M	TCw1-E	TCp1-M	TCw4-E	TCw3-E	TCw2-E	Voltage	Motor1	Motor2	Motor3	Motor4	Statestring	Current
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-261.300000	-250.200000	-250.300000	-1253.000000	-250.900000	-249.800000	-248.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.260000	0.000000	0.000000	0.000000	0.000000	
204.000000	191.000000	195.000000	897.000000	192.000000	198.000000	192.000000	-235.514400	-226.057600	-225.398500	-678.920000	-226.516000	-224.713400	-223.616000	47.300000	45.500000	45.050000	45.050000	45.050000	45.050000	3.514400	1000.000000	1000.000000	1000.000000	1000.000000	1000
204.000000	191.000000	195.000000	897.000000	192.000000	198.000000	192.000000	-209.728800	-201.915200	-200.497000	-104.840000	-202.132000	-199.626800	-199.232000	47.300000	45.500000	45.050000	45.050000	45.050000	45.050000	6.768800	1000.000000	1000.000000	1000.000000	1000.000000	1000
205.000000	193.000000	194.000000	904.000000	198.000000	195.000000	195.000000	-183.816800	-177.520000	-175.723200	473.720000	-176.986000	-174.920300	-174.467000	47.300000	45.500000	45.050000	45.050000	45.050000	45.050000	10.005200	1000.000000	1000.000000	1000.000000	1000.000000	1000
204.000000	194.000000	195.000000	897.000000	197.000000	191.000000	191.000000	-158.031200	-152.998400	-150.821700	1047.800000	-151.967000	-150.720600	-150.210000	47.300000	45.500000	45.050000	45.050000	45.050000	45.050000	13.252400	1000.000000	1000.000000	1000.000000	1000.000000	1000
206.000000	192.000000	197.000000	903.000000	197.000000	193.000000	194.000000	-131.992800	-128.729600	-125.664800	1625.720000	-126.948000	-126.267500	-125.572000	47.300000	45.500000	45.050000	45.050000	45.050000	45.050000	16.478000	1000.000000	1000.000000	1000.000000	1000.000000	1000
213.000000	195.000000	201.000000	899.000000	200.000000	196.000000	195.000000	-105.069600	-104.081600	-99.997100	2201.080000	-101.548000	-101.434300	-100.807000	47.300000	45.500000	45.050000	45.050000	45.050000	45.050000	16.449200	1000.000000	1000.000000	1000.000000	1000.000000	1000
200.000000	196.000000	193.000000	899.000000	193.000000	199.000000	192.000000	-79.789600	-79.307200	-75.351000	2776.440000	-77.037000	-76.221000	-76.423000	47.300000	45.500000	45.050000	45.050000	45.050000	44.600000	16.431200	1000.000000	1000.000000	1000.000000	1000.000000	1000
203.000000	191.000000	195.000000	896.000000	197.000000	198.000000	194.000000	-54.130400	-55.164800	-50.449500	3349.880000	-52.018000	-51.134400	-51.785000	47.300000	45.500000	45.050000	45.050000	45.050000	44.600000	16.449200	1000.000000	1000.000000	1000.000000	1000.000000	1000
205.000000	196.000000	196.000000	895.000000	195.000000	192.000000	192.000000	-28.218400	-30.390400	-25.420300	3922.680000	-27.253000	-26.808000	-27.401000	47.750000	45.500000	45.050000	45.050000	45.050000	44.600000	16.431200	1000.000000	1000.000000	1000.000000	1000.000000	1000
204.000000	197.000000	192.000000	902.000000	192.000000	197.000000	192.000000	-2.432800	-5.489600	-0.901900	4499.960000	-2.869000	-1.848100	-3.017000	47.750000	45.500000	45.050000	45.050000	45.050000	44.600000	16.467200	1000.000000	1000.000000	1000.000000	1000.000000	1000
204.000000	197.000000	192.000000	898.000000	193.000000	200.000000	192.000000	-2.432800	-4.731200	-1.285000	4500.600000	-2.742000	-1.594700	-3.017000	47.750000	45.500000	45.050000	45.050000	45.050000	44.600000	16.510400	1000.000000	1000.000000	1000.000000	1000.000000	1000
205.000000	192.000000	196.000000	902.000000	197.000000	193.000000	193.000000	-2.306400	-4.604800	-1.157300	4503.800000	-2.107000	-2.228200	-2.890000	47.750000	45.500000	45.050000	45.050000	45.050000	44.600000	16.503200	1000.000000	1000.000000	1000.000000	1000.000000	1000
201.000000	196.000000	192.000000	897.000000	193.000000	199.000000	194.000000	-2.812000	-4.225600	-1.412700	4499.320000	-2.742000	-1.721400	-3.017000	47.750000	45.500000	45.050000	45.050000	44.600000	44.600000	16.488800	1000.000000	1000.000000	1000.000000	1000.000000	1000
199.000000	197.000000	193.000000	899.000000	196.000000	200.000000	191.000000	-3.444000	-3.846400	-1.668100	4500.600000	-2.869000	-0.581100	-3.017000	47.750000	45.500000	45.050000	45.050000	44.600000	45.050000	16.492400	1000.000000	1000.000000	1000.000000	1000.000000	1000
204.000000	206.000000	195.000000	908.000000	195.000000	204.000000	194.000000	-3.696800	-2.076800	-1.923500	4503.800000	-3.123000	0.812600	-3.017000	47.750000	45.500000	45.050000	45.050000	44.600000	45.050000	16.463600	1000.000000	1000.000000	1000.000000	1000.000000	1000
201.000000	196.000000	192.000000	898.000000	195.000000	199.000000	192.000000	-5.213600	-1.950400	-3.072800	4503.160000	-3.758000	1.192700	-3.398000	47.750000	45.500000	45.050000	45.050000	44.600000	45.050000	16.434800	1000.000000	1000.000000	1000.000000	1000.000000	1000
